chr	start	end	log2_TNratio_corrected
17	79000001	80000000	NA
17	80000001	81000000	-0.0143091549440045
18	1	1000000	NA
18	1000001	2000000	-0.191368572102138
18	2000001	3000000	-0.182326041759952
18	3000001	4000000	-0.222245199907117
18	4000001	5000000	-0.184604854773904
18	5000001	6000000	-0.213267567767929
18	6000001	7000000	-0.222155385689428
18	7000001	8000000	-0.218289163614594
18	8000001	9000000	-0.224938625734868
18	9000001	10000000	-0.193499447834183
18	10000001	11000000	-0.232195452533396
18	11000001	12000000	-0.197713089219898
18	12000001	13000000	-0.173403330327404
18	13000001	14000000	-0.222608458102934
18	19000001	20000000	-0.214953684437134
18	20000001	21000000	-0.200263805742022
18	21000001	22000000	-0.247275541847121
18	22000001	23000000	-0.201992242774334
18	23000001	24000000	-0.215951970663858
18	24000001	25000000	-0.190474156412023
18	25000001	26000000	-0.196967509190866
18	26000001	27000000	-0.205095726220656
18	27000001	28000000	-0.258161299516419
18	28000001	29000000	-0.253218303565584
18	29000001	30000000	-0.202440761051833
18	30000001	31000000	-0.196146776075057
18	31000001	32000000	-0.187922185363463
18	32000001	33000000	-0.177393634288475
18	33000001	34000000	-0.187085094747755
18	34000001	35000000	-0.216102903554401
18	35000001	36000000	-0.222982433641036
18	36000001	37000000	-0.223505386824031
18	37000001	38000000	-0.178141055204776
18	38000001	39000000	-0.188536255050038
18	39000001	40000000	-0.208013546008721
18	40000001	41000000	-0.188161426118154
18	41000001	42000000	-0.197061967396
18	42000001	43000000	-0.202797391484656
18	43000001	44000000	-0.210548900692279
18	44000001	45000000	-0.206521974571842
18	45000001	46000000	-0.219367590285029
18	46000001	47000000	-0.217207034541356
18	47000001	48000000	-0.210504777678609
18	48000001	49000000	-0.213931229718662
18	49000001	50000000	-0.184162823061752
18	50000001	51000000	-0.174539816605764
18	51000001	52000000	-0.171717466772659
18	53000001	54000000	-0.204045370040355
18	54000001	55000000	-0.203561411456169
18	55000001	56000000	-0.209856874913548
18	56000001	57000000	-0.215969286932247
18	57000001	58000000	-0.184385940406212
18	58000001	59000000	-0.184134391580034
18	59000001	60000000	-0.204989830952375
18	60000001	61000000	-0.22093530285329
18	61000001	62000000	-0.182816951508014
18	62000001	63000000	-0.212544594628541
18	63000001	64000000	-0.260749385829096
18	64000001	65000000	-0.242384075116294
18	65000001	66000000	-0.22345056304249
18	66000001	67000000	-0.197916577626403
18	67000001	68000000	-0.186683220091546
18	68000001	69000000	-0.176299599137189
18	69000001	70000000	-0.234406128035593
18	70000001	71000000	-0.195980243872375
18	71000001	72000000	-0.207725702427672
18	72000001	73000000	NA
18	73000001	74000000	-0.220013785727225
18	74000001	75000000	-0.207696959664807
18	75000001	76000000	NA
18	76000001	77000000	-0.21012675898328
18	77000001	78000000	-0.250684156767968
19	1000001	2000000	NA
19	2000001	3000000	-0.225889227879585
19	3000001	4000000	-0.206944047742397
19	4000001	5000000	-0.200888636274232
19	5000001	6000000	-0.227977523067148
19	6000001	7000000	-0.206287855452822
19	9000001	10000000	-0.138518149271833
19	10000001	11000000	-0.229584463871709
19	11000001	12000000	-0.226233591018472
19	12000001	13000000	-0.182311488842908
19	13000001	14000000	-0.17227437997254
19	14000001	15000000	-0.162797545288102
19	15000001	16000000	-0.183528989282774
19	16000001	17000000	-0.221077643342784
19	17000001	18000000	-0.214539934213561
19	18000001	19000000	-0.200203034898052
19	19000001	20000000	-0.202350535169685
19	21000001	22000000	-0.175207897742637
19	22000001	23000000	-0.183834076337538
19	23000001	24000000	-0.177168285495657
19	28000001	29000000	0.280807668594359
19	29000001	30000000	0.280722003676371
19	30000001	31000000	0.250218376792764
19	31000001	32000000	0.209010441928716
19	32000001	33000000	0.236051730239473
19	33000001	34000000	0.213514940598866
19	34000001	35000000	0.183321391732916
19	35000001	36000000	0.259458858282724
19	36000001	37000000	0.249765227251606
19	37000001	38000000	0.29879849415949
19	38000001	39000000	0.234960598584059
19	39000001	40000000	0.253993235887159
19	40000001	41000000	0.261718769964222
19	41000001	42000000	0.262932305181887
19	42000001	43000000	0.227729960079284
19	44000001	45000000	0.293711489549544
19	45000001	46000000	0.218424329452621
19	46000001	47000000	0.214247204476461
19	47000001	48000000	0.242511221562678
19	48000001	49000000	0.233533529266417
19	49000001	50000000	0.221982480329546
19	50000001	51000000	0.222264782895647
19	51000001	52000000	0.249998559053502
19	52000001	53000000	0.246770803191125
19	53000001	54000000	0.227839025684804
19	54000001	55000000	0.201874606315605
19	55000001	56000000	0.151045994194156
19	56000001	57000000	0.229522107343297
19	57000001	58000000	0.201174774313311
19	58000001	59000000	0.19913243539554
20	1	1000000	NA
20	1000001	2000000	0.0081437480770103
20	2000001	3000000	0.0123221998506933
20	3000001	4000000	0.00597233120285954
20	4000001	5000000	0.0247058796492593
20	5000001	6000000	0.0434703031495173
20	6000001	7000000	0.0249238050609801
20	7000001	8000000	0.0333415748181619
20	8000001	9000000	0.0281468674674243
20	9000001	10000000	0.0229204320415102
20	10000001	11000000	-0.0110107665049242
20	11000001	12000000	-0.00287768054573627
20	12000001	13000000	0.0668835131489189
20	13000001	14000000	0.0193318625388221
20	14000001	15000000	0.0270188181074555
20	15000001	16000000	0.0091985927324844
20	16000001	17000000	0.0236058136282387
20	17000001	18000000	0.0117652642963258
20	18000001	19000000	0.0185620180285207
20	19000001	20000000	0.0155173395088786
20	20000001	21000000	-0.0507670789288946
20	21000001	22000000	0.0231402528615121
20	22000001	23000000	0.01559677695172
20	23000001	24000000	0.0167307570074538
20	24000001	25000000	-0.0151636124748564
20	30000001	31000000	0.00985392874028624
20	31000001	32000000	-0.0530395954288945
20	32000001	33000000	0.0136909996243422
20	33000001	34000000	0.0265743531129332
20	34000001	35000000	NA
20	35000001	36000000	0.0102909431194419
20	36000001	37000000	-0.0343738595315307
20	37000001	38000000	0.000280122471639235
20	38000001	39000000	0.0555835867351859
20	39000001	40000000	0.0240951802653116
20	40000001	41000000	0.0308540964405502
20	41000001	42000000	0.0177951449606905
20	42000001	43000000	0.00818714086557145
20	43000001	44000000	0.000246323451336621
20	44000001	45000000	0.0307594192388044
20	45000001	46000000	-0.0321877695610126
20	46000001	47000000	0.0052005451590712
20	47000001	48000000	0.00250490735135887
20	48000001	49000000	-0.0130093938185758
20	49000001	50000000	-0.00774930262811218
20	50000001	51000000	-0.0299635363782369
20	51000001	52000000	0.00718976044523582
20	52000001	53000000	0.0524699290249525
20	53000001	54000000	0.053272729272482
20	54000001	55000000	0.0634701243853194
20	55000001	56000000	-0.0645418182829515
20	56000001	57000000	-0.0508776435949183
20	57000001	58000000	-0.0388135157268368
20	58000001	59000000	0.00553610463525025
20	59000001	60000000	-0.0153221801871426
20	60000001	61000000	-0.0408596434633981
20	62000001	63000000	NA
21	16000001	17000000	-0.174899561132528
21	17000001	18000000	-0.220038114865317
21	18000001	19000000	-0.186058667398604
21	19000001	20000000	-0.199393672213632
21	20000001	21000000	-0.225001022959885
21	21000001	22000000	-0.243015602846844
21	22000001	23000000	-0.276815721284079
21	23000001	24000000	-0.232127524726292
21	24000001	25000000	-0.251748013406198
21	25000001	26000000	-0.250798973971612
21	26000001	27000000	-0.197086077904398
21	27000001	28000000	-0.204400123937977
21	28000001	29000000	-0.189244104956252
21	29000001	30000000	-0.196513209824644
21	30000001	31000000	-0.203186000592509
21	31000001	32000000	-0.213086702735644
21	32000001	33000000	-0.234953471373249
21	33000001	34000000	NA
21	34000001	35000000	-0.215425405226373
21	35000001	36000000	-0.226674775826645
21	36000001	37000000	-0.217987030150422
21	37000001	38000000	-0.227272255642153
21	38000001	39000000	-0.240476846472292
21	39000001	40000000	-0.231896688709305
21	40000001	41000000	NA
21	41000001	42000000	-0.196313808231154
21	42000001	43000000	NA
21	43000001	44000000	NA
21	44000001	45000000	NA
21	45000001	46000000	-0.277251184768603
21	46000001	47000000	-0.293349570702404
21	47000001	48000000	-0.286001216436871
22	19000001	20000000	NA
22	22000001	23000000	0.0321248833392777
22	23000001	24000000	-0.0285296300395083
22	24000001	25000000	0.0170219992424164
22	25000001	26000000	0.00477005086157273
22	26000001	27000000	-0.0158553903811232
22	27000001	28000000	-0.0470167702633195
22	28000001	29000000	-0.000452561801687405
22	29000001	30000000	-0.0116449059173813
22	30000001	31000000	-0.0239920092274415
22	31000001	32000000	-0.0131861263833484
22	32000001	33000000	-0.0156316329515343
22	33000001	34000000	-0.0233046636087165
22	34000001	35000000	0.00929958646592441
22	35000001	36000000	0.0705454832728901
22	36000001	37000000	0.0218715919887821
22	37000001	38000000	-0.0159446555846004
22	38000001	39000000	-0.0210263443118314
22	39000001	40000000	0.0400594278796755
22	40000001	41000000	0.00914499854693309
22	41000001	42000000	0.0313572013068771
22	42000001	43000000	0.00823649160663024
22	43000001	44000000	-0.0193277601702346
22	44000001	45000000	-0.0525791410920529
22	45000001	46000000	-0.0373559303628597
22	46000001	47000000	-0.07922394607049
22	47000001	48000000	-0.0651570559226813
22	48000001	49000000	-0.081217249118414
22	49000001	50000000	-0.0492732592088442
22	50000001	51000000	NA
X	4000001	5000000	-0.00123812856143461
X	5000001	6000000	0.0344218531030071
X	6000001	7000000	-0.0299037285390595
X	7000001	8000000	NA
X	8000001	9000000	0.0172317651758237
X	9000001	10000000	-0.0369661686476723
X	10000001	11000000	NA
X	11000001	12000000	0.00194892061769979
X	12000001	13000000	-0.0172478324677919
X	13000001	14000000	-0.027409956214348
X	14000001	15000000	-0.015835633478978
X	15000001	16000000	-0.0323130979312728
X	16000001	17000000	-0.0107790519438842
X	17000001	18000000	0.00365967601120471
X	18000001	19000000	-0.0327357385150937
X	19000001	20000000	-0.0168519898657766
X	20000001	21000000	-0.0050894885019547
X	21000001	22000000	0.0137928992541828
X	22000001	23000000	-0.00748868709352465
X	23000001	24000000	0.112526340882539
X	24000001	25000000	-0.0344416858273713
X	25000001	26000000	-0.0090955116654306
X	26000001	27000000	-0.0220757856197506
X	27000001	28000000	0.00389314019712543
X	28000001	29000000	-0.0149662204401097
X	29000001	30000000	-0.0217834737866729
X	30000001	31000000	-0.0117248173545286
X	31000001	32000000	-0.0421278352517365
X	32000001	33000000	-0.0411825133536871
X	33000001	34000000	-0.0359436657686167
X	34000001	35000000	-0.0238652871660048
X	35000001	36000000	-0.0119255696019701
X	36000001	37000000	-0.0369868602667245
X	38000001	39000000	-0.0208119709013868
X	39000001	40000000	-0.0703949915692062
X	40000001	41000000	-0.0488971999578208
X	41000001	42000000	-0.00990790733179015
X	42000001	43000000	-0.00655287875498126
X	43000001	44000000	0.00422321011217856
X	44000001	45000000	-0.0686895308245642
X	45000001	46000000	-0.0408347779558618
X	46000001	47000000	-0.00998491847113588
X	47000001	48000000	-0.00163195797169081
X	48000001	49000000	0.00821898723452991
X	50000001	51000000	NA
X	53000001	54000000	-0.0260266932864857
X	54000001	55000000	0.0128970478424092
X	57000001	58000000	0.0263667948769389
X	64000001	65000000	0.037647955596211
X	65000001	66000000	0.0472604046778262
X	66000001	67000000	0.01722094552945
X	67000001	68000000	0.0334741304229009
X	68000001	69000000	0.0153173402237464
X	69000001	70000000	0.0336420994434667
X	70000001	71000000	0.0312034068127369
X	71000001	72000000	0.00757445238511545
X	73000001	74000000	-0.0159202999213721
X	77000001	78000000	0.0629366448375391
X	78000001	79000000	0.040853599769511
X	79000001	80000000	0.000685925614402151
X	80000001	81000000	-0.00917526396125783
X	81000001	82000000	0.00494570587548632
X	82000001	83000000	0.0114590015379833
X	83000001	84000000	0.0175437277994672
X	84000001	85000000	0.026665063561323
X	85000001	86000000	0.00636257003007134
X	86000001	87000000	-0.00595064029616614
X	87000001	88000000	0.00975550882361916
X	93000001	94000000	-0.00842540119030283
X	94000001	95000000	-0.00119181165360381
X	95000001	96000000	0.0019039898987859
X	96000001	97000000	-0.0542301131010159
X	97000001	98000000	0.00125048315874958
X	98000001	99000000	-0.0203174540905157
X	99000001	100000000	0.00138804344900531
X	100000001	101000000	0.00957618271669444
X	102000001	103000000	-0.0128850130916291
X	103000001	104000000	0.0447955554814893
X	104000001	105000000	0.00192321452584462
X	105000001	106000000	0.00966704343480702
X	106000001	107000000	-0.0107669792262553
X	107000001	108000000	-0.0274453997695004
X	108000001	109000000	0.0272662530971109
X	109000001	110000000	0.00548169210913023
X	110000001	111000000	-0.0339097811591282
X	111000001	112000000	0.00848994366628218
X	112000001	113000000	0.0215370373178568
X	113000001	114000000	NA
X	114000001	115000000	0.00541612338752993
X	116000001	117000000	0.0319993062278622
X	117000001	118000000	-0.0127880376108755
X	118000001	119000000	0.00336610718766758
X	119000001	120000000	-0.000816707506240716
X	121000001	122000000	0.00620562071061984
X	122000001	123000000	-0.00147519542414805
X	123000001	124000000	-0.00368647957075244
X	124000001	125000000	-0.00817202888280501
X	125000001	126000000	0.0134380926915836
X	126000001	127000000	0.0352155796112497
X	127000001	128000000	0.0167757022202308
X	128000001	129000000	-0.0190453512738275
X	129000001	130000000	-0.0392520860221685
X	130000001	131000000	-0.00179770869073304
X	131000001	132000000	-0.021710109375636
X	132000001	133000000	-0.0194955194623108
X	133000001	134000000	-0.0179305643905624
X	135000001	136000000	-0.0296806514916014
X	136000001	137000000	0.0178823050890567
X	137000001	138000000	0.0100894452039234
X	138000001	139000000	-0.0126126420493061
X	139000001	140000000	0.00230162286912385
X	141000001	142000000	0.031474086009565
X	142000001	143000000	0.00632483806433834
X	144000001	145000000	-0.0247704705108113
X	145000001	146000000	0.00716986406183042
X	146000001	147000000	0.0363172806132902
X	147000001	148000000	0.00105649349502093
X	149000001	150000000	NA
X	150000001	151000000	-0.0174604083010731
